0.5551	0	0	12.0544925915	-2.09747863348
0.583	0.352853959384	-0.0608488804146	11.2943207262	-1.90413042201
0.599	0.51253404921	-0.0915656386718	10.1807483429	-1.48613964593
0.616	0.672067980011	-0.113908951996	9.74340200947	-0.764464016501
0.633	0.831163433737	-0.111131930522	9.98000262591	-0.342337110302
0.649	1.00715193635	-0.11643603593	10.0645936758	-0.413823790925
0.666	1.16653970813	-0.130405904321	9.96278754098	-0.241240737785
0.683	1.34238205172	-0.127336564797	9.98713001085	0.0491027767888
0.699	1.50147750545	-0.124559543322	9.73123944525	0.155899422768
0.716	1.66057295918	-0.121782521848	9.68993013002	0.23936135758
0.733	1.82804185783	-0.118859341348	9.82407809864	0.423612179618
0.749	1.9786177076	-0.107855033966	10.2711096604	0.599995799731
0.766	2.17106078204	-0.0961199314581	10.4822349119	0.626029919319
0.783	2.3467569666	-0.0846771470006	10.0595408127	0.566905416158
0.799	2.4974789754	-0.082046284551	9.89017169733	0.732529722429
0.816	2.67302900094	-0.0622300551606	9.74778635115	0.972088908755
0.833	2.82345869168	-0.0428523028451	9.92843704431	0.915738295302
0.849	2.99915487625	-0.0314095183876	10.2260159568	0.807983515573
0.866	3.16647761588	-0.0201128929551	10.2211327152	0.885094773488
0.883	3.34202764142	-0.000296663564629	10.4062864755	0.938039181729
0.899	3.51772382599	0.0111461208929	10.1513666676	0.989221156139
0.916	3.67652696167	0.0306700322333	9.95263185053	1.11611049627
0.933	3.85207698721	0.0504862616238	9.93823673978	1.15408161459
0.949	4.00250667795	0.0698640139393	10.0376791954	1.12810576006
0.966	4.18643014843	0.0898264023547	10.007718535	0.993895623977
0.983	4.34537944313	0.100976868762	9.8282990973	0.969621997143
0.999	4.50418257881	0.120500780103	9.96977139558	1.04357717975
1.016	4.67973260435	0.140317009493	9.8720351179	0.910653858027
1.033	4.83882805807	0.143094030968	9.82487021054	1.16606278804
1.049	4.9973388757	0.179364832174	10.1328692164	1.36962537957
1.066	5.18126234618	0.19932722059	10.0395334209	1.00883397857
1.083	5.33183819594	0.210331527972	10.2537155095	0.808675371176
1.099	5.52428127038	0.22206663048	10.2118166169	0.821695658753
1.116	5.67485712015	0.233070937862	9.87244958001	1.10075091595
1.133	5.85026098666	0.261260612186	9.99353046839	1.28195580276
1.149	6.00906412234	0.280784523526	9.92428099822	1.15383801621
1.166	6.17624070295	0.300454593891	9.98385380922	0.951176052789
1.183	6.34356344258	0.311751219324	10.28138703	0.822910014831
1.199	6.51925962715	0.323194003781	10.4043928878	0.938006129033
1.216	6.68643620776	0.342864074147	10.506633756	1.04159764391
1.233	6.87873312317	0.362972621587	10.5040119701	0.925784993003
1.249	7.03768241787	0.374123087995	10.2511110222	0.752789935359
1.266	7.2050051575	0.385419713427	10.5930783719	0.698187697122
1.283	7.40582167687	0.39730097496	10.577773733	0.674940250818
1.299	7.55639752664	0.408305282342	10.4639362668	0.617321594245
1.316	7.74046715614	0.419894225825	10.8330655493	0.4527142725
1.333	7.93305638959	0.423255883399	10.8080446908	0.327838341402
1.349	8.10052528825	0.426179063899	10.6358591576	0.43778187071
1.366	8.27622147282	0.437621848356	10.8202689908	0.575667321684
1.383	8.46866454725	0.449356950864	10.9729051492	0.540968269213
1.399	8.64450689085	0.452426290388	10.8452428915	0.596057338976
1.416	8.82843036132	0.472388678804	10.5900897936	0.473083513573
1.433	8.99589925998	0.475311859303	10.7154437489	0.0584439272717
1.449	9.18878081149	0.461926627012	10.5850797638	0.268314857916
1.466	9.34758394716	0.481450538352	10.3976574913	0.607284032876
1.483	9.52328013173	0.49289332281	11.1198874436	0.462841527129
1.499	9.72424281012	0.496401139409	11.3654449724	0.316731988194
1.516	9.90845859865	0.499616637959	11.1783851838	0.223039426337
